     9.000     7.000     5.000     9.000     5.000     0.000         *     6.000     3.000     8.754    -2.053     0.175    -0.004     8.207    -2.208     0.192    -0.005     0.016     0.159     0.825     3.000 174
    13.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 176
     8.000     9.000     4.000     4.000     6.000         *         *         *         *     8.478    -2.001     0.187    -0.005     8.207    -2.208     0.192    -0.005     0.290     0.062     0.648     3.000 178
    14.000         *         *    10.000     5.000     0.000     3.000     4.000     1.000    10.495    -1.590     0.122    -0.003    11.624    -1.285     0.088    -0.002     0.000     0.670     0.330     2.000 179
     8.000     4.000     0.000     5.000     1.000     0.000     5.000     6.000         *     8.209    -2.204     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.008     0.000     0.992     3.000 180
    13.000     3.000     1.000     2.000     1.000     1.000     0.000     0.000     1.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 181
    14.000    11.000     9.000     6.000     4.000         *     2.000     0.000     0.000    10.105    -1.695     0.134    -0.003    11.624    -1.285     0.088    -0.002     0.000     0.556     0.444     2.000 182
    16.000     0.000     0.000     0.000     0.000     0.000     2.000     0.000     8.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 183
     5.000     4.000     4.000     4.000     0.000     0.000     2.000     0.000     0.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 184
    14.000     2.000     1.000     0.000     2.000     2.000     0.000     0.000     0.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 186
    12.000     7.000     9.000    10.000     9.000     6.000     8.000    10.000     3.000    11.547    -1.295     0.090    -0.002    11.624    -1.285     0.088    -0.002     0.024     0.976     0.000     2.000 188
    15.000    11.000     1.000     0.000         *     0.000    10.000     0.000     0.000     8.241    -2.199     0.191    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.010     0.990     3.000 189
    17.000    16.000    11.000     5.000     5.000     4.000     3.000     3.000     4.000    11.619    -1.286     0.088    -0.002    11.624    -1.285     0.088    -0.002     0.000     0.999     0.001     2.000 191
    13.000    11.000    11.000     3.000         *         *         *    10.000         *    10.956    -1.398     0.110    -0.003    11.624    -1.285     0.088    -0.002     0.145     0.796     0.058     2.000 195
    10.000    10.000     1.000     0.000         *     3.000     2.000     5.000     0.000     8.209    -2.207     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.001     0.999     3.000 197
    13.000     7.000     1.000     6.000     7.000     7.000    12.000         *     4.000     9.469    -1.560     0.161    -0.004     8.405    -1.693     0.197    -0.005     0.664     0.331     0.005     1.000 199
     7.000     5.000     6.000     9.000    10.000         *         *         *         *     9.862    -1.569     0.146    -0.004    11.624    -1.285     0.088    -0.002     0.417     0.460     0.123     2.000 201
    10.000     0.000     1.000     0.000     0.000     0.000     4.000         *     2.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 203
    13.000    10.000         *         *    13.000     5.000     3.000     7.000     2.000    11.617    -1.287     0.088    -0.002    11.624    -1.285     0.088    -0.002     0.001     0.998     0.001     2.000 206
    11.000     3.000     1.000     1.000     4.000     9.000     5.000     1.000         *     8.236    -2.192     0.191    -0.005     8.207    -2.208     0.192    -0.005     0.017     0.007     0.975     3.000 208
    19.000     9.000     3.000     3.000    11.000     3.000     4.000     1.000     6.000    11.497    -1.319     0.092    -0.002    11.624    -1.285     0.088    -0.002     0.001     0.963     0.036     2.000 209
    14.000     8.000     7.000    10.000     5.000         *         *         *         *    11.278    -1.351     0.099    -0.002    11.624    -1.285     0.088    -0.002     0.059     0.895     0.045     2.000 210
    14.000    10.000     7.000     1.000    13.000     5.000         *    10.000     3.000    11.427    -1.312     0.094    -0.002    11.624    -1.285     0.088    -0.002     0.058     0.939     0.003     2.000 212
    16.000     5.000     1.000     1.000     0.000     1.000     4.000     5.000     2.000     8.208    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 213
    14.000    11.000         *     7.000     4.000         *     4.000     0.000    12.000    11.554    -1.302     0.090    -0.002    11.624    -1.285     0.088    -0.002     0.005     0.979     0.016     2.000 214
    15.000     3.000     0.000     0.000     1.000     0.000     0.000     2.000     1.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 215
